date,fips,mmwr_week,recip_county,recip_state,series_complete_pop_pct,series_complete_yes,series_complete_12plus,series_complete_12plus_pop_pct,series_complete_18plus,series_complete_18plus_pop_pct,series_complete_65plus,series_complete_65plus_pop_pct,completeness_pct,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_12plus,administered_dose1_recip_12plus_pop_pct,administered_dose1_recip_18plus,administered_dose1_recip_18plus_pop_pct,administered_dose1_recip_65plus,administered_dose1_recip_65plus_pop_pct,svi_ctgy,series_complete_pop_pct_svi,series_complete_12plus_pop_pct_svi,series_complete_18plus_pop_pct_svi,series_complete_65plus_pop_pct_svi
07/04/2021,22089,27,St. Charles Parish,LA,38.6,20492,20492,45.7,19956,49.6,6262,83.9,95.9,22115,41.6,22113,49.3,21345,53,6434,86.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,13125,27,Glascock County,GA,7.7,229,229,8.9,223,9.6,86,15.8,53.2,230,7.7,230,8.9,224,9.6,89,16.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
07/04/2021,21239,27,Woodford County,KY,57.6,15388,15387,67,14650,70.1,4544,87.7,93.4,17404,65.1,17399,75.8,16398,78.5,4903,94.7,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,01005,27,Barbour County,AL,25.9,6387,6387,29.8,6339,32.3,2953,60.7,91.8,8068,32.7,8068,37.7,7981,40.7,3385,69.6,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,50009,27,Essex County,VT,32.3,1990,1990,36.3,1903,37.2,807,49.4,73.8,2225,36.1,2225,40.6,2130,41.7,925,56.6,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI
07/04/2021,45069,27,Marlboro County,SC,29.6,7720,7711,34,7576,36.2,2897,59.6,93.5,8849,33.9,8833,38.9,8650,41.3,3160,65,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,25013,27,Hampden County,MA,49,228522,228070,56.7,216806,59.1,63039,78,89.3,260108,55.8,259390,64.4,244977,66.8,69413,85.9,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,48237,27,Jack County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,36071,27,Orange County,NY,48.3,185887,185884,57.8,177008,61.7,43360,78.6,97.4,203622,52.9,203603,63.3,192766,67.2,46491,84.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,51053,27,Dinwiddie County,VA,21.7,6199,6198,24.9,6077,26.6,1726,33.7,51.2,6785,23.8,6781,27.2,6622,29,1869,36.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
07/04/2021,13099,27,Early County,GA,7.9,808,808,9.5,791,10.3,265,13.5,53.2,828,8.1,NA,0,NA,0,NA,0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,19007,27,Appanoose County,IA,37.2,4620,4620,43.5,4531,47.1,2107,74.1,97.5,4906,39.5,4906,46.2,4791,49.8,2202,77.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,13305,27,Wayne County,GA,21.9,6564,6564,26.1,6509,28.7,2541,53.1,53.2,7301,24.4,7300,29,7191,31.7,2719,56.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
07/04/2021,30049,27,Lewis and Clark County,MT,47.5,32991,32989,55.4,31618,57.9,11019,81.8,95.5,35631,51.3,35627,59.8,34018,62.3,11732,87.1,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,32023,27,Nye County,NV,33.5,15571,15571,37.5,15452,39.8,8623,61.2,94.9,17080,36.7,17080,41.1,16854,43.4,9155,64.9,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,54027,27,Hampshire County,WV,19.3,4466,4462,21.7,4393,23.1,1863,34.3,57,5293,22.8,5286,25.7,5182,27.3,2089,38.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
07/04/2021,01003,27,Baldwin County,AL,30.4,67800,67798,35.2,66654,37.9,30831,65.8,91.8,85953,38.5,85948,44.6,84005,47.8,37765,80.6,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,72011,27,Anasco Municipio,PR,52.1,13617,13610,58.3,12749,59.4,3665,82.4,96,15175,58,15163,65,14133,65.8,3938,88.6,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,20095,27,Kingman County,KS,35.1,2513,2513,40.9,2488,44.7,1149,74.5,93.2,2698,37.7,2698,43.9,2659,47.8,1214,78.7,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
07/04/2021,47147,27,Robertson County,TN,34.7,24910,24909,40.9,24358,44.4,8301,75.3,97.8,27560,38.4,27555,45.3,26791,48.8,8895,80.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,34007,27,Camden County,NJ,49.5,250453,250439,58,237817,60.6,60666,74.4,92.8,287539,56.8,287513,66.6,272167,69.4,68273,83.7,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,54101,27,Webster County,WV,27.7,2248,2247,31.7,2179,33.3,1055,54.1,57,2651,32.7,2650,37.4,2549,39,1167,59.8,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,51678,27,Lexington city,VA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Low-Mod,NA,NA,NA,NA
07/04/2021,19081,27,Hancock County,IA,39.9,4241,4241,46.2,4186,50.5,1826,75.5,97.5,4393,41.3,4393,47.9,4322,52.1,1867,77.1,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,28095,27,Monroe County,MS,32.9,11612,11612,38.4,11460,42,5069,72.9,98.3,12075,34.3,12074,39.9,11860,43.4,5213,75,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,22061,27,Lincoln Parish,LA,29.9,13994,13994,34.5,13735,36.7,4920,75.3,95.9,15044,32.2,15043,37.1,14710,39.3,5143,78.7,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,High VC/High SVI
07/04/2021,48413,27,Schleicher County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,30073,27,Pondera County,MT,39.5,2334,2334,47.3,2267,50.6,904,74.3,95.5,2712,45.9,2712,55,2606,58.2,1007,82.8,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,51680,27,Lynchburg city,VA,0.7,567,567,0.8,557,0.8,86,0.7,51.2,720,0.9,719,1,702,1.1,108,0.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
07/04/2021,46137,27,Ziebach County,SD,18.4,507,507,21.7,476,23.8,117,44.3,83,538,19.5,NA,0,NA,0,NA,0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
07/04/2021,45035,27,Dorchester County,SC,35.5,57833,57722,42,55234,44.7,18324,77.5,93.5,66754,41,66577,48.4,63225,51.2,19954,84.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,31003,27,Antelope County,NE,29.3,1843,1843,34.8,1814,37.7,868,57.3,88.8,NA,0,NA,0,NA,0,NA,0,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,48181,27,Grayson County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,35049,27,Santa Fe County,NM,53.8,80845,80840,60.4,76713,61.9,26225,68.8,82.1,85399,56.8,NA,0,NA,0,NA,0,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,41041,27,Lincoln County,OR,57.1,28545,28495,63.9,27478,65.8,11956,81.6,97.7,30460,61,30395,68.2,29190,69.9,12448,84.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,19079,27,Hamilton County,IA,50,7388,7388,58.7,7161,62.8,2617,84.5,97.5,7741,52.4,7741,61.6,7464,65.4,2682,86.6,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,37085,27,Harnett County,NC,26.5,36019,35995,32.1,34825,34.5,11821,67.7,96.3,41809,30.7,41750,37.3,40049,39.7,12719,72.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,37193,27,Wilkes County,NC,30,20554,20540,34.4,20102,36.8,8988,59.3,96.3,24785,36.2,24760,41.4,24132,44.2,10154,67,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,29183,27,St. Charles County,MO,45.7,183527,183526,53.6,175767,56.7,52471,82.7,90.6,204472,50.9,204466,59.7,194122,62.7,55684,87.7,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,20121,27,Miami County,KS,35.2,12066,12066,41.7,11691,45.2,4102,70.2,93.2,13208,38.6,13208,45.7,12694,49.1,4385,75.1,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
07/04/2021,37033,27,Caswell County,NC,36.8,8308,8305,41.6,8179,44.5,3607,72.1,96.3,9381,41.5,9376,47,9217,50.1,3906,78,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
07/04/2021,54077,27,Preston County,WV,29.8,9973,9971,34.2,9771,36.1,3601,51.6,57,11247,33.6,11243,38.5,10944,40.5,3978,57,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,48073,27,Cherokee County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,High,NA,NA,NA,NA
07/04/2021,13277,27,Tift County,GA,12.9,5250,5250,15.4,5112,16.7,2151,34.4,53.2,5961,14.7,5958,17.5,5703,18.6,2290,36.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
07/04/2021,47031,27,Coffee County,TN,30.9,17489,17488,36.7,17227,40.1,7384,75.1,97.8,19887,35.2,19877,41.7,19460,45.3,8080,82.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,47083,27,Houston County,TN,28,2294,2294,32.3,2266,35,1036,60.8,97.8,2582,31.5,2582,36.4,2544,39.3,1132,66.4,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,19001,27,Adair County,IA,39.9,2855,2855,46.7,2746,49.1,1181,71.7,97.5,3054,42.7,3054,49.9,2931,52.4,1258,76.3,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
07/04/2021,50027,27,Windsor County,VT,44.2,24339,24339,49.8,23385,51.7,8401,63,73.8,27110,49.2,27108,55.4,25887,57.2,8946,67.1,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,13255,27,Spalding County,GA,8.4,5581,5581,9.9,5377,10.5,2026,16.6,53.2,NA,0,NA,0,NA,0,2074,17,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,72039,27,Ciales Municipio,PR,57.7,9127,9127,64.7,8629,66.5,2424,90.2,96,10684,67.6,10682,75.8,9971,76.9,2714,99.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,41065,27,Wasco County,OR,50,13341,13319,58.6,12788,61.5,4599,82.1,97.7,14519,54.4,14479,63.7,13718,66,4782,85.4,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,47121,27,Meigs County,TN,48.4,6008,6008,55.6,5935,59.7,2771,99.9,97.8,6630,53.4,6629,61.3,6533,65.8,2928,99.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,45001,27,Abbeville County,SC,30,7354,7353,34.2,7232,36.8,3313,60.4,93.5,7998,32.6,7993,37.2,7833,39.8,3463,63.2,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,34009,27,Cape May County,NJ,57.9,53327,53324,65.3,52108,68.5,20861,82.9,92.8,58241,63.3,58240,71.3,56664,74.5,22194,88.2,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,38001,27,Adams County,ND,39.4,874,874,45.2,865,48.4,444,70.3,95.2,957,43.2,956,49.4,946,52.9,480,75.9,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
07/04/2021,29075,27,Gentry County,MO,31.4,2063,2063,38,2040,41.4,913,69.9,90.6,2223,33.8,2222,40.9,2184,44.4,962,73.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,42109,27,Snyder County,PA,34.1,13787,13787,39.3,13401,41.8,5527,70.1,93.6,16936,41.9,16936,48.2,16419,51.3,6427,81.5,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
07/04/2021,48275,27,Knox County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,High,NA,NA,NA,NA
07/04/2021,42011,27,Berks County,PA,44,185300,185294,51.3,178122,54.3,57518,77.6,93.6,225242,53.5,225217,62.4,215010,65.6,69520,93.8,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,54039,27,Kanawha County,WV,28.8,51387,51367,33.2,48727,34.2,18042,47.8,57,62702,35.2,62660,40.4,58603,41.1,20594,54.6,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
07/04/2021,48187,27,Guadalupe County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Low-Mod,NA,NA,NA,NA
07/04/2021,08111,27,San Juan County,CO,39.8,290,288,43.1,263,41.3,31,16.5,75.8,453,62.2,451,67.5,425,66.7,96,51.1,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Low VC/Low SVI
07/04/2021,16053,27,Jerome County,ID,27.1,6616,NA,NA,6615,39,2200,68.1,97.8,7360,30.1,NA,NA,7360,43.4,2347,72.6,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,48189,27,Hale County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,High,NA,NA,NA,NA
07/04/2021,51177,27,Spotsylvania County,VA,10,13661,13640,11.9,12981,12.6,3356,16.7,51.2,15787,11.6,15753,13.7,14831,14.4,3866,19.3,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
07/04/2021,35031,27,McKinley County,NM,86.6,61788,61774,99.9,54792,99.9,11172,99.9,82.1,67473,94.5,67440,99.9,58936,99.9,12014,99.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,55137,27,Waushara County,WI,34.6,8458,8458,39.1,8315,41.6,4011,65.5,97.1,8883,36.3,8883,41.1,8669,43.4,4091,66.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,37149,27,Polk County,NC,35.7,7399,7389,39.4,7209,41.2,3663,55.1,96.3,8503,41,8484,45.2,8247,47.2,4233,63.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,18073,27,Jasper County,IN,35.6,11964,11964,41.7,11623,45,4816,79.2,98.6,12877,38.4,12877,44.8,12452,48.2,4995,82.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,13057,27,Cherokee County,GA,22.7,58762,58758,26.7,56488,28.7,18276,48.6,53.2,63899,24.7,63883,29,60443,30.7,19982,53.2,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
07/04/2021,28057,27,Itawamba County,MS,23.6,5510,5510,27.4,5463,29.8,2456,58.3,98.3,5815,24.9,5815,28.9,5745,31.3,2615,62.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,72059,27,Guayanilla Municipio,PR,55.1,9708,9707,61.8,9089,62.8,2775,92.6,96,11371,64.5,11368,72.3,10529,72.8,3081,99.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,40057,27,Harmon County,OK,35.1,930,930,41.6,901,45.3,386,72.4,93.5,1075,40.5,1075,48.1,1038,52.2,450,84.4,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
07/04/2021,29135,27,Moniteau County,MO,24.9,4014,4014,29.6,3928,32.1,1668,63.9,90.6,4431,27.5,4431,32.7,4316,35.3,1769,67.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,21195,27,Pike County,KY,37.3,21597,21596,43,21083,45.9,7156,63.6,93.4,23620,40.8,23618,47.1,22973,50,7701,68.5,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,13265,27,Taliaferro County,GA,11.1,170,170,12.5,167,13.1,72,16.7,53.2,188,12.2,188,13.9,181,14.2,79,18.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,27171,27,Wright County,MN,40.2,55693,55564,48.9,52603,52.6,14855,82.7,95,60349,43.6,60156,52.9,56754,56.7,15613,86.9,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,18155,27,Switzerland County,IN,23.5,2530,2530,28,2507,30.9,1102,58.9,98.6,2677,24.9,2677,29.7,2640,32.6,1133,60.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,18177,27,Wayne County,IN,37,24409,24407,43.3,23771,46.2,9722,75.5,98.6,25882,39.3,25876,45.9,25027,48.7,9988,77.6,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,37139,27,Pasquotank County,NC,31.9,12716,12712,37.4,12587,40.5,4895,71.6,96.3,16307,40.9,16294,47.9,16012,51.5,6040,88.3,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
07/04/2021,55135,27,Waupaca County,WI,41.3,21041,21041,47.3,20411,50.2,8898,81.9,97.1,22184,43.5,22183,49.9,21425,52.7,9141,84.2,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,05025,27,Cleveland County,AR,32.6,2594,2592,37.4,2563,41.1,1060,62.2,89.1,2984,37.5,2981,43,2924,46.9,1159,68,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,13153,27,Houston County,GA,26,41060,41057,31.3,39694,33.8,11293,55.1,53.2,51962,32.9,51954,39.6,49717,42.3,14410,70.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,49003,27,Box Elder County,UT,28.9,16211,16211,36.3,15419,40,4500,60.8,96.6,21252,37.9,21249,47.6,20055,52,6183,83.6,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,48387,27,Red River County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,49057,27,Weber County,UT,34.8,90456,90452,42.6,85853,45.7,21434,69.4,96.6,117426,45.1,117413,55.4,110609,58.9,27629,89.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,04013,27,Maricopa County,AZ,40.6,1821389,1821348,48,1740474,50.7,500727,71.9,97.5,2139858,47.7,2139649,56.3,2033336,59.2,587746,84.4,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,13053,27,Chattahoochee County,GA,99.9,25477,25475,99.9,25009,99.9,1787,99.9,53.2,28705,99.9,28702,99.9,27923,99.9,2173,99.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,17011,27,Bureau County,IL,38.9,12679,12662,44.7,12244,47.5,5060,68.9,97.6,17133,52.5,17095,60.4,16354,63.5,6466,88.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,21189,27,Owsley County,KY,31.2,1377,1377,36.7,1356,39.7,541,61.3,93.4,1473,33.4,1473,39.3,1441,42.2,555,62.9,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,31079,27,Hall County,NE,33.4,20515,20514,40.9,19804,44.6,5734,61.9,88.8,NA,0,NA,0,NA,0,NA,0,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,51029,27,Buckingham County,VA,8.3,1425,1420,9.4,1366,9.7,578,16.7,51.2,1639,9.6,1633,10.8,1570,11.1,657,19,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,47133,27,Overton County,TN,25.6,5701,5701,29.6,5652,32.3,2735,59.5,97.8,6215,27.9,6215,32.3,6128,35,2870,62.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,13005,27,Bacon County,GA,6.4,716,716,7.7,706,8.5,194,10.3,53.2,NA,0,NA,0,NA,0,NA,0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,48133,27,Eastland County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,High,NA,NA,NA,NA
07/04/2021,20107,27,Linn County,KS,25.9,2510,2510,29.8,2478,32.7,1189,53.2,93.2,2771,28.6,2770,32.9,2730,36,1279,57.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,48493,27,Wilson County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Low-Mod,NA,NA,NA,NA
07/04/2021,27101,27,Murray County,MN,41.4,3396,3394,48.1,3310,51.4,1555,72.9,95,3749,45.8,3743,53.1,3627,56.3,1629,76.4,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,29051,27,Cole County,MO,38.7,29663,29663,45.1,28877,48.3,10370,78,90.6,33042,43.1,33040,50.3,31882,53.3,11112,83.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,13231,27,Pike County,GA,7.5,1421,1421,8.7,1387,9.5,511,16.7,53.2,NA,0,NA,0,NA,0,NA,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
07/04/2021,20057,27,Ford County,KS,27.6,9266,9266,34.6,9055,38.4,2722,71.5,93.2,11300,33.6,11299,42.2,10863,46,2969,77.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,High VC/High SVI
07/04/2021,13059,27,Clarke County,GA,17.4,22329,22327,19.7,21414,20.1,7821,53.9,53.2,22400,17.5,NA,0,NA,0,8053,55.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
07/04/2021,48149,27,Fayette County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Low-Mod,NA,NA,NA,NA
07/04/2021,41059,27,Umatilla County,OR,37.6,29313,29274,44.9,28024,48,8973,71.7,97.7,32883,42.2,32814,50.4,31149,53.3,9998,79.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
