day,bikes_hired,yday,temp,dewp,slp,stp,visib,wdsp,mxspd,gust,max_temp,min_temp,prcp,prcp_attributes,i_fog,i_rain_drizzle,i_snow_ice,i_hail,i_thunder,ea,es,rh
2019-05-28T00:00:00Z,34443,148,12.8,7.4,NA,NA,10,3,4.6,NA,18,8,0.3,G,1,0,0,0,0,1,1.5,69.7
2019-05-29T00:00:00Z,31203,149,12.6,9.9,NA,NA,10.6,4.3,7.2,NA,15.4,9,0,G,1,0,0,0,0,1.2,1.5,83.6
2019-05-30T00:00:00Z,39450,150,18.6,12.9,NA,NA,10.6,6,9.3,11.8,24,13.2,2.8,G,0,0,0,0,0,1.5,2.1,69.4
2019-05-31T00:00:00Z,39017,151,16.9,11.4,NA,NA,12.6,4.5,6.7,9.8,20,13,0,G,0,0,0,0,0,1.3,1.9,70
2019-06-01T00:00:00Z,40800,152,19.2,10.9,NA,NA,11.1,3.3,6.2,9.8,27,10.5,0,G,0,0,0,0,0,1.3,2.2,58.6
2019-06-02T00:00:00Z,33865,153,19.7,12.5,NA,NA,11.4,5.4,9.8,13.9,27.3,13,0,G,1,0,0,0,0,1.4,2.3,63.2
2019-06-03T00:00:00Z,37306,154,15.6,8.1,NA,NA,11.1,5.4,8.2,12.4,20.3,10.6,0,G,0,0,0,0,0,1.1,1.8,61
2019-06-04T00:00:00Z,31948,155,14.3,11.3,NA,NA,10.6,3.6,7.2,NA,17,10,0,G,1,0,0,0,0,1.3,1.6,82.2
2019-06-05T00:00:00Z,38033,156,15.2,8.2,NA,NA,10.8,4.5,6.2,NA,19,11.8,1.5,G,0,0,0,0,0,1.1,1.7,63
2019-06-06T00:00:00Z,38141,157,14.6,5.5,NA,NA,11.3,4.3,7.7,12.4,19.9,8.7,0,G,0,0,0,0,0,0.9,1.7,54.4
2019-06-07T00:00:00Z,25122,158,14.3,10.5,NA,NA,12.1,4.2,7.2,NA,19,11,0,G,1,0,0,0,0,1.3,1.6,77.9
2019-06-08T00:00:00Z,26656,159,14.7,8.6,NA,NA,9.7,7.9,12.4,16.5,20.3,10.9,8.4,G,1,0,0,0,0,1.1,1.7,66.8
2019-06-09T00:00:00Z,29311,160,14.3,7.9,NA,NA,11.1,2.7,5.7,NA,20,8.6,0.5,G,1,0,0,0,0,1.1,1.6,65.4
2019-06-10T00:00:00Z,13358,161,11.4,10.3,NA,NA,10.6,2.7,6.2,NA,13.1,9,1,G,1,0,0,0,0,1.3,1.3,93
2019-06-11T00:00:00Z,34285,162,13.2,11.1,NA,NA,10,2.9,5.1,NA,17.4,10.2,34,G,1,0,0,0,0,1.3,1.5,87.1
2019-06-12T00:00:00Z,25449,163,12.8,10.7,NA,NA,10.3,2.2,3.6,NA,16,11,0,G,1,0,0,0,0,1.3,1.5,87.1
2019-06-13T00:00:00Z,26617,164,12.7,11.4,NA,NA,8.9,5.4,8.2,12.4,14.2,11.4,14.5,G,1,0,0,0,0,1.3,1.5,91.8
2019-06-14T00:00:00Z,33837,165,15.3,11.1,NA,NA,11.3,5.5,8.7,11.8,19.3,12,7.6,G,1,0,0,0,0,1.3,1.7,76
2019-06-15T00:00:00Z,28235,166,14.8,11,NA,NA,11.3,4.8,7.7,12.9,19.3,11,0,G,1,0,0,0,0,1.3,1.7,78
2019-06-16T00:00:00Z,26102,167,15.2,11.1,NA,NA,10.8,5.7,10.3,13.9,20.8,8.4,0.8,G,1,0,0,0,0,1.3,1.7,76.5
2019-06-17T00:00:00Z,38894,168,16.7,9.8,NA,NA,11.3,5,8.2,11.8,22,11,1.3,G,1,0,0,0,0,1.2,1.9,63.8
2019-06-18T00:00:00Z,29854,169,15.6,12.4,NA,NA,10.8,2,3.6,8.2,19,11,0,G,1,0,0,0,0,1.4,1.8,81.3
2019-06-19T00:00:00Z,33190,170,16.6,14.4,NA,NA,9.2,2.5,4.1,NA,19.2,14,2.3,G,1,0,0,0,0,1.6,1.9,86.8
2019-06-20T00:00:00Z,38345,171,16.1,10.4,NA,NA,10.5,5.2,7.7,NA,20.4,12.3,7.4,G,1,0,0,0,0,1.3,1.8,69
2019-06-21T00:00:00Z,38656,172,16.1,8.5,NA,NA,12.1,3.5,5.7,NA,21.7,8.8,0,G,0,0,0,0,0,1.1,1.8,60.7
2019-06-22T00:00:00Z,36858,173,17.1,8.8,NA,NA,11.3,3.2,6.7,NA,23.6,9.7,0,G,1,0,0,0,0,1.1,1.9,58.1
2019-06-23T00:00:00Z,30851,174,18.7,13.4,NA,NA,11.3,3.5,6.7,NA,24.5,12.5,0,G,0,0,0,0,0,1.5,2.2,71.3
2019-06-24T00:00:00Z,38617,175,21.1,16.9,NA,NA,9.2,2.6,5.1,NA,24,17,0,G,1,0,0,0,0,1.9,2.5,76.9
2019-06-25T00:00:00Z,38200,176,19.9,17.7,NA,NA,8.9,2.1,3.6,NA,23.6,17,2.8,G,1,0,0,0,0,2,2.3,87.2
2019-06-26T00:00:00Z,39620,177,17.4,14.4,NA,NA,9.8,4.4,6.2,NA,22,14,0,G,0,0,0,0,0,1.6,2,82.6
2019-06-27T00:00:00Z,41692,178,17.5,11.6,NA,NA,11.3,5.6,7.2,NA,24.2,13,0,G,0,0,0,0,0,1.4,2,68.3
2019-06-28T00:00:00Z,39986,179,17.9,12.4,NA,NA,10.8,5.4,7.7,NA,24,13.4,0,G,0,0,0,0,0,1.4,2,70.2
2019-06-29T00:00:00Z,38616,180,24.4,14.8,NA,NA,9.3,3.9,8.2,NA,33.9,14,0,G,0,0,0,0,0,1.7,3.1,55.1
2019-06-30T00:00:00Z,33990,181,19.5,12.6,NA,NA,10.1,5.8,7.7,NA,24.8,14.6,0,G,0,0,0,0,0,1.5,2.3,64.4
2019-07-01T00:00:00Z,39257,182,18.1,10.3,NA,NA,10.8,4.3,6.7,NA,22.5,13.3,0,G,0,0,0,0,0,1.3,2.1,60.3
2019-07-02T00:00:00Z,42658,183,17.1,8.7,NA,NA,11.6,2.5,4.6,NA,22.6,10.8,0,G,0,0,0,0,0,1.1,1.9,57.7
2019-07-03T00:00:00Z,43924,184,18.3,8.1,NA,NA,11.4,2.8,5.7,NA,23.6,12.9,0,G,0,0,0,0,0,1.1,2.1,51.4
2019-07-04T00:00:00Z,44668,185,20,9.2,NA,NA,11.9,1.9,3.6,NA,26.3,12,0,F,0,0,0,0,0,1.2,2.3,49.8
2019-07-05T00:00:00Z,42466,186,21.5,11,NA,NA,10.8,3,5.1,NA,26.2,15.7,0,G,0,0,0,0,0,1.3,2.6,51.2
2019-07-06T00:00:00Z,34018,187,19.7,12.8,NA,NA,11.4,2.5,4.1,NA,23.1,14.6,0,G,1,0,0,0,0,1.5,2.3,64.4
2019-07-07T00:00:00Z,29889,188,17.4,13.6,NA,NA,9.7,2.5,4.6,NA,21.1,14,1.5,G,1,0,0,0,0,1.6,2,78.4
2019-07-08T00:00:00Z,39670,189,18.3,9.8,NA,NA,10.8,2.4,5.1,NA,24,12.5,5.1,G,1,0,0,0,0,1.2,2.1,57.6
2019-07-09T00:00:00Z,41447,190,19.6,11.6,NA,NA,11.6,2.9,4.6,NA,25,15,0,G,0,0,0,0,0,1.4,2.3,59.9
2019-07-10T00:00:00Z,42343,191,21,13.1,NA,NA,10.8,3.7,6.2,8.8,26,16.7,0,G,1,0,0,0,0,1.5,2.5,60.6
2019-07-11T00:00:00Z,41916,192,21,12.2,NA,NA,11.3,3.7,6.7,NA,26.8,16.3,0,G,0,0,0,0,0,1.4,2.5,57.2
2019-07-12T00:00:00Z,41305,193,20.8,12.4,NA,NA,10.8,3.8,6.2,11.8,25,17,0,G,0,0,0,0,0,1.4,2.5,58.6
2019-07-13T00:00:00Z,36204,194,19.3,12.4,NA,NA,10.8,2.6,4.1,NA,23.7,14.5,0,G,0,0,0,0,0,1.4,2.2,64.3
2019-07-14T00:00:00Z,27858,195,17.6,12.1,NA,NA,10.8,2.9,4.6,NA,22,14,0,G,1,0,0,0,0,1.4,2,70.2
2019-07-15T00:00:00Z,39489,196,17,10.3,NA,NA,11.9,2.5,4.1,NA,22.4,11.8,0.5,G,1,0,0,0,0,1.3,1.9,64.7
2019-07-16T00:00:00Z,43693,197,19.8,10.4,NA,NA,11.4,3.3,6.2,NA,27,11.7,0,G,1,0,0,0,0,1.3,2.3,54.6
2019-07-17T00:00:00Z,41959,198,20.4,11.5,NA,NA,10.8,3.5,6.2,8.8,25.8,13.5,0,G,1,0,0,0,0,1.4,2.4,56.6
2019-07-18T00:00:00Z,34240,199,19.1,12.8,NA,NA,10.5,4.8,7.2,NA,23.6,15.6,0.5,G,1,0,0,0,0,1.5,2.2,66.9
2019-07-19T00:00:00Z,25620,200,16.7,14.2,NA,NA,11.3,4.4,7.2,12.4,19.1,12.7,2.3,G,1,0,0,0,0,1.6,1.9,85.2
2019-07-20T00:00:00Z,31351,201,19.6,14.4,NA,NA,9.8,5.8,9.3,12.4,25.6,16,17.5,G,1,0,0,0,0,1.6,2.3,71.9
2019-07-21T00:00:00Z,33251,202,18.6,12.7,NA,NA,11.3,4.7,7.2,12.4,23.4,13,0,G,0,0,0,0,0,1.5,2.1,68.5
2019-07-22T00:00:00Z,40842,203,21.6,16.8,NA,NA,10.8,4.6,6.2,NA,27.5,16.4,0,G,0,0,0,0,0,1.9,2.6,74.2
2019-07-23T00:00:00Z,44457,204,25.5,15.6,NA,NA,10.6,3.2,5.7,NA,33.4,15.7,0,G,0,0,0,0,0,1.8,3.3,54.3
2019-07-24T00:00:00Z,42296,205,25.9,15.6,NA,NA,10.8,3.9,7.7,10.3,32.8,20,0.8,G,1,0,0,1,0,1.8,3.3,53
2019-07-25T00:00:00Z,39323,206,28.6,15.6,NA,NA,11.1,3.3,5.7,NA,37.2,19.7,0,G,1,0,0,1,0,1.8,3.9,45.3
2019-07-26T00:00:00Z,31517,207,22.1,16.7,NA,NA,10.6,4,6.7,10.8,25.4,18,3.6,G,1,0,0,1,0,1.9,2.7,71.5
2019-07-27T00:00:00Z,19950,208,17.9,16.4,NA,NA,9.5,3.3,4.6,NA,20,16,13,G,1,0,0,0,0,1.9,2,90.9
2019-07-28T00:00:00Z,29319,209,19,12.6,NA,NA,10.8,5.2,6.7,11.8,24,15,2,G,0,0,0,0,0,1.5,2.2,66.4
2019-07-29T00:00:00Z,41472,210,20.2,11.4,NA,NA,11.3,4,6.2,11.3,25.2,13.2,0,G,1,0,0,0,0,1.3,2.4,57
2019-07-30T00:00:00Z,27449,211,18.2,14.9,NA,NA,10.6,6.4,10.3,16.5,20,17,0,G,1,0,0,0,0,1.7,2.1,81.1
2019-07-31T00:00:00Z,38299,212,19.7,11.5,NA,NA,10.8,6.9,9.3,NA,24,16,3.8,G,1,0,0,0,0,1.4,2.3,59.1
2019-08-01T00:00:00Z,39898,213,20.1,13.4,NA,NA,11.6,2.9,4.1,NA,25.1,14.6,0,G,1,1,0,0,0,1.5,2.3,65.4
2019-08-02T00:00:00Z,38278,214,20.6,13.7,NA,NA,10.8,2.4,4.1,NA,25.3,15.5,0,G,0,0,0,0,0,1.6,2.4,64.6
2019-08-03T00:00:00Z,39388,215,19.8,14.2,NA,NA,10.6,2.3,4.6,NA,24.2,14.8,0,G,0,0,0,0,0,1.6,2.3,70.1
2019-08-04T00:00:00Z,34341,216,20.3,14.6,NA,NA,10.8,3.9,6.7,NA,27.1,15,0,G,1,0,0,0,0,1.7,2.4,69.8
2019-08-05T00:00:00Z,34041,217,19.9,13.4,NA,NA,10.8,5.1,7.7,12.4,26.1,16,0,G,1,0,0,0,0,1.5,2.3,66.2
2019-08-06T00:00:00Z,39369,218,19.2,13.4,NA,NA,10.6,5.6,9.3,13.9,24,15,0.5,G,1,0,0,0,0,1.5,2.2,69.1
2019-08-07T00:00:00Z,37776,219,18.6,13.2,NA,NA,10.3,5.5,9.3,NA,24.8,14,0,G,1,0,0,0,0,1.5,2.1,70.8
2019-08-08T00:00:00Z,40667,220,19.3,13.9,NA,NA,11.1,3.4,5.1,NA,24,13.4,1.3,G,1,0,0,0,0,1.6,2.2,71
2019-08-09T00:00:00Z,30719,221,20.2,16.8,NA,NA,9.5,6.4,11.8,18,25,17.6,3,G,1,0,0,0,0,1.9,2.4,80.8
2019-08-10T00:00:00Z,25956,222,18.9,13.4,NA,NA,10,10.1,14.4,21.6,23.6,16,2,G,1,0,0,0,0,1.5,2.2,70.4
2019-08-11T00:00:00Z,29952,223,18.6,11.8,NA,NA,10.5,6.6,8.8,13.9,23.1,15,1.5,G,1,0,0,0,0,1.4,2.1,64.6
2019-08-12T00:00:00Z,29570,224,15.6,11.2,NA,NA,11.1,2.4,5.1,NA,19,12.8,0,G,1,0,0,0,0,1.3,1.8,75.1
2019-08-13T00:00:00Z,39534,225,16.7,8.2,NA,NA,11.3,4.4,6.7,NA,22.7,10,1.5,G,0,0,0,0,0,1.1,1.9,57.2
2019-08-14T00:00:00Z,19154,226,15.8,14.7,NA,NA,10.5,4.6,7.2,12.9,18,13.9,0,G,1,0,0,0,0,1.7,1.8,93.2
2019-08-15T00:00:00Z,38018,227,18.7,12.3,NA,NA,11.1,5.8,9.3,13.4,23.1,14.6,11.7,G,1,0,0,0,0,1.4,2.2,66.4
2019-08-16T00:00:00Z,23388,228,16.1,14,NA,NA,10.3,5.4,8.2,13.9,19,12.7,0,G,1,0,0,0,0,1.6,1.8,87.4
2019-08-17T00:00:00Z,29360,229,18.6,13.9,NA,NA,10,5.7,8.2,10.3,23,15,5.6,G,1,0,0,0,0,1.6,2.1,74.1
2019-08-18T00:00:00Z,24122,230,16.8,12.4,NA,NA,10.5,5,8.2,NA,22.2,13.6,0,G,1,0,0,0,0,1.4,1.9,75.3
2019-08-19T00:00:00Z,33048,231,16.6,10.6,NA,NA,10.6,5.8,9.3,13.4,22.4,12.1,5.1,G,1,0,0,0,0,1.3,1.9,67.7
2019-08-20T00:00:00Z,39255,232,16.3,8.2,NA,NA,10.8,4.3,6.7,NA,22.2,10.7,1.3,G,0,0,0,0,0,1.1,1.8,58.7
2019-08-21T00:00:00Z,38251,233,16.6,10.3,NA,NA,10.8,3.4,5.7,11.3,23,10.6,0,G,0,0,0,0,0,1.3,1.9,66.3
2019-08-22T00:00:00Z,38056,234,18.2,12.5,NA,NA,10.5,4.3,6.2,NA,24.2,12,0,G,0,0,0,0,0,1.4,2.1,69.4
2019-08-23T00:00:00Z,35995,235,20.1,14.2,NA,NA,10.8,2.3,4.1,8.2,27.7,13,0,G,0,0,0,0,0,1.6,2.3,68.8
2019-08-24T00:00:00Z,30776,236,21.8,12.8,NA,NA,11.7,2.3,5.7,10.3,30,13,0,G,0,0,0,0,0,1.5,2.6,56.6
2019-08-25T00:00:00Z,31355,237,24.6,12.9,NA,NA,9.7,2.6,4.6,9.8,33.1,16,0,G,1,0,0,0,0,1.5,3.1,48.1
2019-08-26T00:00:00Z,33150,238,24.8,13.7,NA,NA,10.8,2.4,5.7,NA,32.9,16,0,G,0,0,0,0,0,1.6,3.1,50.1
2019-08-27T00:00:00Z,37597,239,24.6,14.7,NA,NA,10.8,2.4,6.2,NA,33,16,0,G,1,0,0,0,0,1.7,3.1,54.1
2019-08-28T00:00:00Z,36576,240,20.2,14.3,NA,NA,11.1,4.3,6.7,10.8,25.6,17,0.3,G,1,0,0,0,0,1.6,2.4,68.9
2019-08-29T00:00:00Z,38337,241,17.6,11.2,NA,NA,12.2,4.5,7.2,11.3,23.3,10.8,0.3,G,1,1,0,0,0,1.3,2,66.1
2019-08-30T00:00:00Z,37147,242,18.3,12.3,NA,NA,10.6,4.7,7.7,11.3,24.2,13.4,0,G,0,0,0,0,0,1.4,2.1,68
2019-08-31T00:00:00Z,30847,243,16.9,11.7,NA,NA,11.1,4.2,8.8,NA,24.2,12,0,G,1,0,0,0,0,1.4,1.9,71.4
2019-09-01T00:00:00Z,29486,244,15.9,6.8,NA,NA,11.9,3.8,7.2,NA,20.1,11,0,G,0,0,0,0,0,1,1.8,54.7
2019-09-02T00:00:00Z,35280,245,16,8.6,NA,NA,11.1,4.6,7.7,NA,22.7,8.7,0,G,0,0,0,0,0,1.1,1.8,61.5
2019-09-03T00:00:00Z,37229,246,17.9,12.1,NA,NA,11.3,5.6,7.7,12.4,21.5,15.3,0,G,0,0,0,0,0,1.4,2,68.9
2019-09-04T00:00:00Z,33933,247,17.2,11,NA,NA,10.3,6.6,9.3,14.4,20.7,14,7.1,G,1,0,0,0,0,1.3,2,66.9
2019-09-05T00:00:00Z,36722,248,14.8,6.2,NA,NA,11.1,3.7,5.7,NA,18.3,11,0,G,0,0,0,0,0,0.9,1.7,56.4
2019-09-06T00:00:00Z,31798,249,13.7,10.2,NA,NA,11.1,4.6,8.8,NA,18.8,9.3,0,G,1,1,0,0,0,1.2,1.6,79.4
2019-09-07T00:00:00Z,28038,250,14.5,8.1,NA,NA,10.8,2.9,5.1,NA,18,10,0,G,1,0,0,0,0,1.1,1.6,65.5
2019-09-08T00:00:00Z,27969,251,12.8,5.3,NA,NA,10.8,1.9,3.6,NA,18.5,6.1,0,G,1,0,0,0,0,0.9,1.5,60.3
2019-09-09T00:00:00Z,29440,252,13.7,10.6,NA,NA,11.1,2.8,5.1,NA,15.8,11.8,0,G,1,0,0,0,0,1.3,1.6,81.6
2019-09-10T00:00:00Z,36814,253,15.6,10.7,NA,NA,10.5,2.6,5.1,NA,21,9.9,0,G,0,0,0,0,0,1.3,1.8,72.6
2019-09-11T00:00:00Z,35787,254,17.5,13.3,NA,NA,11.1,6.1,8.8,11.8,21.3,13.5,0,G,1,0,0,0,0,1.5,2,76.4
2019-09-12T00:00:00Z,38252,255,18.4,14.6,NA,NA,11.3,5.1,8.2,NA,24.9,12,0,G,1,0,0,0,0,1.7,2.1,78.5
2019-09-13T00:00:00Z,37354,256,17.6,8.4,NA,NA,10.5,2.9,4.1,NA,22.5,12,0,G,1,0,0,0,0,1.1,2,54.8
2019-09-14T00:00:00Z,34966,257,16.6,7.4,NA,NA,10.8,1.6,3.6,NA,23.5,9,0,G,0,0,0,0,0,1,1.9,54.5
2019-09-15T00:00:00Z,33698,258,18.4,12,NA,NA,10.6,2.5,4.6,NA,26.3,9.8,0,G,0,0,0,0,0,1.4,2.1,66.3
2019-09-16T00:00:00Z,32747,259,17.1,14.4,NA,NA,10.1,2.7,4.1,NA,20,15,0,G,1,0,0,0,0,1.6,1.9,84.1
2019-09-17T00:00:00Z,39025,260,14.9,7.1,NA,NA,10.3,2.7,4.1,NA,20,9.6,0.8,G,0,0,0,0,0,1,1.7,59.6
2019-09-18T00:00:00Z,38751,261,13.9,5.4,1029.8,26.8,12.4,2,3.6,NA,20,7.8,0,G,0,0,0,0,0,0.9,1.6,56.5
2019-09-19T00:00:00Z,38271,262,14.8,8.2,NA,NA,10.8,1.9,5.7,NA,21.8,7.9,0,G,0,0,0,0,0,1.1,1.7,64.6
2019-09-20T00:00:00Z,37699,263,15.4,8.8,NA,NA,10.8,4.1,7.2,NA,22,9.3,0,G,0,0,0,0,0,1.1,1.7,64.8
2019-09-21T00:00:00Z,36479,264,18.2,8.7,1014.7,11.7,16.1,4.1,6.7,NA,26.3,11.8,0,G,0,0,0,0,0,1.1,2.1,53.9
2019-09-22T00:00:00Z,24154,265,17.4,14.8,NA,NA,10.5,3.5,7.2,NA,23,14,0,G,1,0,0,0,0,1.7,2,84.7
2019-09-23T00:00:00Z,30941,266,15.9,13.5,NA,NA,10.1,4.9,7.2,11.8,20,13.7,1.8,G,1,0,0,0,0,1.5,1.8,85.7
2019-09-24T00:00:00Z,21563,267,16.8,15.6,NA,NA,8.7,4.9,8.2,12.4,20,14.9,8.4,G,1,0,0,0,0,1.8,1.9,92.6
2019-09-25T00:00:00Z,32427,268,17.1,14.4,NA,NA,10.8,5.5,7.7,NA,22.2,14.6,23.1,G,1,0,0,0,0,1.6,1.9,84.1
2019-09-26T00:00:00Z,28976,269,16.7,14.2,NA,NA,10.3,5.3,8.8,12.4,20,13.8,1.8,G,1,0,0,0,0,1.6,1.9,85.2
2019-09-27T00:00:00Z,29557,270,15.2,12.4,NA,NA,10,6.1,9.8,13.4,19,13,2.5,G,1,0,0,0,0,1.4,1.7,83.4
2019-09-28T00:00:00Z,24960,271,15.3,11.6,NA,NA,9.7,6.4,10.8,NA,19,12,1.3,G,1,0,0,0,0,1.4,1.7,78.6
2019-09-29T00:00:00Z,15478,272,16,14.3,NA,NA,9,6.5,10.3,13.9,19.8,12,4.6,G,1,0,0,0,0,1.6,1.8,89.7
2019-09-30T00:00:00Z,27787,273,14.1,12.3,NA,NA,11.4,3.9,6.7,10.3,17.4,9.7,4.3,G,1,0,0,0,0,1.4,1.6,88.9
2019-10-01T00:00:00Z,24631,274,15.7,13.6,NA,NA,10.3,4.2,6.7,11.3,21.1,11,7.1,G,1,0,0,1,0,1.6,1.8,87.3
2019-10-02T00:00:00Z,33923,275,10.4,4.8,NA,NA,13.7,2.8,5.7,NA,14.4,6.4,9.4,G,0,0,0,0,0,0.9,1.3,68.3
2019-10-03T00:00:00Z,32707,276,9.4,6.6,NA,NA,10.3,3,7.2,NA,14.4,3,0,G,1,1,0,0,0,1,1.2,82.7
2019-10-04T00:00:00Z,32314,277,13.4,11.7,NA,NA,10.5,4.7,8.8,NA,15.3,10.8,1.8,G,1,0,0,0,0,1.4,1.5,89.5
2019-10-05T00:00:00Z,26578,278,13.5,10.8,NA,NA,10,2.3,4.1,NA,16,11,0.5,G,1,1,0,0,0,1.3,1.5,83.7
2019-10-06T00:00:00Z,21690,279,14.4,10.7,NA,NA,8.2,4.6,7.7,12.9,17,11.6,15.7,G,1,0,0,0,0,1.3,1.6,78.5
2019-10-07T00:00:00Z,28418,280,13.2,11.9,NA,NA,9.7,3.7,6.7,13.9,16,10,1.3,G,1,0,0,0,0,1.4,1.5,91.8
2019-10-08T00:00:00Z,32894,281,13.7,11.1,NA,NA,9.5,5.7,8.8,12.9,17.5,11,1.8,G,1,0,0,0,0,1.3,1.6,84.3
2019-10-09T00:00:00Z,34874,282,12.3,8,NA,NA,10.5,6.1,9.8,NA,15.2,9,3.3,G,1,0,0,0,0,1.1,1.4,75
2019-10-10T00:00:00Z,35641,283,13.4,9.6,NA,NA,10.8,6.3,8.8,13.4,17.3,8.3,0.3,G,1,0,0,0,0,1.2,1.5,77.8
2019-10-11T00:00:00Z,25222,284,15.4,13.8,NA,NA,10.3,7,9.8,15.4,17,12,3,G,1,0,0,0,0,1.6,1.7,90.2
2019-10-12T00:00:00Z,10047,285,11.6,11.2,NA,NA,9,3,4.1,NA,13,10.6,7.1,G,1,0,0,0,0,1.3,1.4,97.4
2019-10-13T00:00:00Z,16040,286,13.7,11.8,NA,NA,7.9,4.8,9.3,14.4,17.2,10,12.7,G,1,0,0,0,0,1.4,1.6,88.3
2019-10-14T00:00:00Z,22519,287,12.8,12.1,NA,NA,10.1,3.7,7.7,9.8,16,10,2,G,1,0,0,0,0,1.4,1.5,95.5
2019-10-15T00:00:00Z,34372,288,12.8,10.7,NA,NA,10.5,3.5,6.2,NA,17,10,5.6,G,1,0,0,0,0,1.3,1.5,87.1
2019-10-16T00:00:00Z,30763,289,12.9,9.9,NA,NA,10,4.3,7.7,NA,16,9,0.3,G,1,0,0,0,0,1.2,1.5,82
2019-10-17T00:00:00Z,30259,290,11.5,9.8,NA,NA,10.6,3.5,6.2,11.3,15.4,8.2,0.5,G,1,0,0,0,0,1.2,1.4,89.3
2019-10-18T00:00:00Z,29675,291,11.8,9.3,NA,NA,10,5.8,9.8,13.9,15,9.6,10.2,G,1,0,0,1,0,1.2,1.4,84.7
2019-10-19T00:00:00Z,25400,292,11.3,8.2,NA,NA,10.6,4.4,6.7,9.3,15,7,2.3,G,1,0,0,0,0,1.1,1.3,81.2
2019-10-20T00:00:00Z,20545,293,9.1,7.2,NA,NA,9.8,2.1,4.1,NA,12.1,4.7,0.5,G,1,1,0,0,0,1,1.2,87.9
2019-10-21T00:00:00Z,24215,294,11.6,9.3,NA,NA,11.9,3.3,5.1,NA,13.1,10,0.3,G,1,0,0,0,0,1.2,1.4,85.8
2019-10-22T00:00:00Z,33916,295,10.2,6.8,NA,NA,9.8,2.1,3.6,NA,16,6,0.5,G,1,0,0,0,0,1,1.2,79.4
2019-10-23T00:00:00Z,31786,296,10.1,8.6,NA,NA,9.2,1.8,4.1,NA,15,4.2,0,G,1,0,0,0,0,1.1,1.2,90.4
2019-10-24T00:00:00Z,23489,297,11.8,11.2,NA,NA,5.8,2.8,5.7,NA,13,10.6,0.3,G,1,0,0,0,0,1.3,1.4,96.1
2019-10-25T00:00:00Z,28988,298,13.4,11.7,NA,NA,10.3,6.2,12.4,18.5,17,9.5,5.6,G,1,0,0,0,0,1.4,1.5,89.5
2019-10-26T00:00:00Z,14397,299,13.7,11.3,NA,NA,9,6.5,11.3,15.4,17,7,0.5,G,1,0,0,0,0,1.3,1.6,85.4
2019-10-27T00:00:00Z,22155,300,7.6,4.1,NA,NA,10,2.3,3.6,NA,11.8,4,4.3,G,0,0,0,0,0,0.8,1,78.5
2019-10-28T00:00:00Z,30208,301,6.4,4.2,NA,NA,8.4,1.9,4.1,NA,10.7,1.2,0,G,0,0,0,0,0,0.8,1,85.8
2019-10-29T00:00:00Z,31225,302,8.8,5,NA,NA,10.8,3.8,5.1,NA,11.4,6.6,0,G,1,0,0,0,0,0.9,1.1,77.1
2019-10-30T00:00:00Z,32157,303,9.2,4.9,NA,NA,10.6,4.2,8.2,NA,12.2,7,0,G,0,0,0,0,0,0.9,1.2,74.5
2019-10-31T00:00:00Z,30951,304,8.3,6.1,NA,NA,7.7,3.9,6.7,NA,12,6,0,G,0,0,0,0,0,0.9,1.1,86
2019-11-01T00:00:00Z,25128,305,13.1,12.4,NA,NA,7.1,4,7.2,NA,16,7.4,2.3,G,1,0,0,0,0,1.4,1.5,95.5
2019-11-02T00:00:00Z,14557,306,11.9,9.3,NA,NA,10,7.7,11.8,18,14.6,9,2.3,G,1,0,0,0,0,1.2,1.4,84.1
2019-11-03T00:00:00Z,18356,307,9.1,7.6,NA,NA,9.8,3.1,5.7,9.8,12,5,4.3,G,1,0,0,0,0,1,1.2,90.3
2019-11-04T00:00:00Z,29198,308,8.9,8.1,NA,NA,9.8,2.1,4.1,7.2,12.2,6,1.8,G,1,0,0,0,0,1.1,1.1,94.7
2019-11-05T00:00:00Z,31016,309,9.6,8.7,NA,NA,7.7,2.6,5.1,NA,13,6.1,0.3,G,1,1,0,0,0,1.1,1.2,94.1
2019-11-06T00:00:00Z,30745,310,7,4.9,NA,NA,9.2,2.5,4.6,NA,9.2,3,1.3,G,1,0,0,0,0,0.9,1,86.5
2019-11-07T00:00:00Z,30244,311,7.6,5.7,NA,NA,10.3,4.8,8.2,NA,11,3.9,9.1,G,1,0,0,0,0,0.9,1,87.8
2019-11-08T00:00:00Z,26194,312,4.8,3.2,NA,NA,8,1.9,3.6,NA,9,-0.3,0,G,1,1,0,0,0,0.8,0.9,89.4
2019-11-09T00:00:00Z,12350,313,4.7,4.2,NA,NA,6.4,3.1,5.7,NA,7.4,0,0.3,G,1,1,0,0,0,0.8,0.9,96.6
2019-11-10T00:00:00Z,18491,314,7.5,5.1,NA,NA,10,2.6,4.6,NA,11,4.9,12.2,G,1,0,0,0,0,0.9,1,84.8
2019-11-11T00:00:00Z,28080,315,7.2,4.1,NA,NA,10.3,5.4,7.7,11.3,10,4,2.5,G,1,0,0,0,0,0.8,1,80.7
2019-11-12T00:00:00Z,27391,316,6.4,3.6,NA,NA,10.5,5.6,10.8,13.9,9,3,0,G,1,0,0,0,0,0.8,1,82.3
2019-11-13T00:00:00Z,29661,317,6.1,3.8,NA,NA,11.1,3.7,6.2,NA,9.5,2.7,1.8,G,1,0,0,0,0,0.8,0.9,85.2
