date,series_id,value,maturity,duration
1976-10-01,GS20,7.7,20y,20-Year Treasury Rate
1976-11-01,GS20,7.64,20y,20-Year Treasury Rate
1976-12-01,GS20,7.3,20y,20-Year Treasury Rate
1977-01-01,GS20,7.48,20y,20-Year Treasury Rate
1977-02-01,GS20,7.64,20y,20-Year Treasury Rate
1977-03-01,GS20,7.73,20y,20-Year Treasury Rate
1977-04-01,GS20,7.67,20y,20-Year Treasury Rate
1977-05-01,GS20,7.74,20y,20-Year Treasury Rate
1977-06-01,GS20,7.64,20y,20-Year Treasury Rate
1977-07-01,GS20,7.6,20y,20-Year Treasury Rate
1977-08-01,GS20,7.64,20y,20-Year Treasury Rate
1977-09-01,GS20,7.57,20y,20-Year Treasury Rate
1977-10-01,GS20,7.71,20y,20-Year Treasury Rate
1977-11-01,GS20,7.76,20y,20-Year Treasury Rate
1977-12-01,GS20,7.87,20y,20-Year Treasury Rate
1978-01-01,GS20,8.14,20y,20-Year Treasury Rate
1978-02-01,GS20,8.22,20y,20-Year Treasury Rate
1978-03-01,GS20,8.21,20y,20-Year Treasury Rate
1978-04-01,GS20,8.32,20y,20-Year Treasury Rate
1978-05-01,GS20,8.44,20y,20-Year Treasury Rate
1978-06-01,GS20,8.53,20y,20-Year Treasury Rate
1978-07-01,GS20,8.69,20y,20-Year Treasury Rate
1978-08-01,GS20,8.45,20y,20-Year Treasury Rate
1978-09-01,GS20,8.47,20y,20-Year Treasury Rate
1978-10-01,GS20,8.69,20y,20-Year Treasury Rate
1978-11-01,GS20,8.75,20y,20-Year Treasury Rate
1978-12-01,GS20,8.9,20y,20-Year Treasury Rate
1979-01-01,GS20,8.98,20y,20-Year Treasury Rate
1979-02-01,GS20,9.03,20y,20-Year Treasury Rate
1979-03-01,GS20,9.08,20y,20-Year Treasury Rate
1979-04-01,GS20,9.12,20y,20-Year Treasury Rate
1979-05-01,GS20,9.21,20y,20-Year Treasury Rate
1979-06-01,GS20,8.91,20y,20-Year Treasury Rate
1979-07-01,GS20,8.92,20y,20-Year Treasury Rate
1979-08-01,GS20,8.97,20y,20-Year Treasury Rate
1979-09-01,GS20,9.21,20y,20-Year Treasury Rate
1979-10-01,GS20,9.99,20y,20-Year Treasury Rate
1979-11-01,GS20,10.37,20y,20-Year Treasury Rate
1979-12-01,GS20,10.18,20y,20-Year Treasury Rate
1980-01-01,GS20,10.65,20y,20-Year Treasury Rate
1980-02-01,GS20,12.21,20y,20-Year Treasury Rate
1980-03-01,GS20,12.49,20y,20-Year Treasury Rate
1980-04-01,GS20,11.41,20y,20-Year Treasury Rate
1980-05-01,GS20,10.44,20y,20-Year Treasury Rate
1980-06-01,GS20,9.89,20y,20-Year Treasury Rate
1980-07-01,GS20,10.32,20y,20-Year Treasury Rate
1980-08-01,GS20,11.07,20y,20-Year Treasury Rate
1980-09-01,GS20,11.47,20y,20-Year Treasury Rate
1980-10-01,GS20,11.75,20y,20-Year Treasury Rate
1980-11-01,GS20,12.44,20y,20-Year Treasury Rate
1980-12-01,GS20,12.49,20y,20-Year Treasury Rate
1981-01-01,GS20,12.29,20y,20-Year Treasury Rate
1981-02-01,GS20,12.98,20y,20-Year Treasury Rate
1981-03-01,GS20,12.94,20y,20-Year Treasury Rate
1981-04-01,GS20,13.46,20y,20-Year Treasury Rate
1981-05-01,GS20,13.82,20y,20-Year Treasury Rate
1981-06-01,GS20,13.2,20y,20-Year Treasury Rate
1981-07-01,GS20,13.92,20y,20-Year Treasury Rate
1981-08-01,GS20,14.52,20y,20-Year Treasury Rate
1981-09-01,GS20,15.07,20y,20-Year Treasury Rate
1981-10-01,GS20,15.13,20y,20-Year Treasury Rate
1981-11-01,GS20,13.56,20y,20-Year Treasury Rate
1981-12-01,GS20,13.73,20y,20-Year Treasury Rate
1982-01-01,GS20,14.57,20y,20-Year Treasury Rate
1982-02-01,GS20,14.48,20y,20-Year Treasury Rate
1982-03-01,GS20,13.75,20y,20-Year Treasury Rate
1982-04-01,GS20,13.57,20y,20-Year Treasury Rate
1982-05-01,GS20,13.46,20y,20-Year Treasury Rate
1982-06-01,GS20,14.18,20y,20-Year Treasury Rate
1982-07-01,GS20,13.76,20y,20-Year Treasury Rate
1982-08-01,GS20,12.91,20y,20-Year Treasury Rate
1982-09-01,GS20,12.16,20y,20-Year Treasury Rate
1982-10-01,GS20,10.97,20y,20-Year Treasury Rate
1982-11-01,GS20,10.57,20y,20-Year Treasury Rate
1982-12-01,GS20,10.62,20y,20-Year Treasury Rate
1983-01-01,GS20,10.78,20y,20-Year Treasury Rate
1983-02-01,GS20,11.03,20y,20-Year Treasury Rate
1983-03-01,GS20,10.8,20y,20-Year Treasury Rate
1983-04-01,GS20,10.63,20y,20-Year Treasury Rate
1983-05-01,GS20,10.67,20y,20-Year Treasury Rate
1983-06-01,GS20,11.12,20y,20-Year Treasury Rate
1983-07-01,GS20,11.59,20y,20-Year Treasury Rate
1983-08-01,GS20,11.96,20y,20-Year Treasury Rate
1983-09-01,GS20,11.82,20y,20-Year Treasury Rate
1983-10-01,GS20,11.77,20y,20-Year Treasury Rate
1983-11-01,GS20,11.92,20y,20-Year Treasury Rate
1983-12-01,GS20,12.02,20y,20-Year Treasury Rate
1984-01-01,GS20,11.82,20y,20-Year Treasury Rate
1984-02-01,GS20,12,20y,20-Year Treasury Rate
1984-03-01,GS20,12.45,20y,20-Year Treasury Rate
1984-04-01,GS20,12.65,20y,20-Year Treasury Rate
1984-05-01,GS20,13.43,20y,20-Year Treasury Rate
1984-06-01,GS20,13.54,20y,20-Year Treasury Rate
1984-07-01,GS20,13.36,20y,20-Year Treasury Rate
1984-08-01,GS20,12.71,20y,20-Year Treasury Rate
1984-09-01,GS20,12.42,20y,20-Year Treasury Rate
1984-10-01,GS20,12.04,20y,20-Year Treasury Rate
1984-11-01,GS20,11.66,20y,20-Year Treasury Rate
1984-12-01,GS20,11.64,20y,20-Year Treasury Rate
1985-01-01,GS20,11.58,20y,20-Year Treasury Rate
1985-02-01,GS20,11.7,20y,20-Year Treasury Rate
1985-03-01,GS20,12.06,20y,20-Year Treasury Rate
1985-04-01,GS20,11.69,20y,20-Year Treasury Rate
1985-05-01,GS20,11.19,20y,20-Year Treasury Rate
1985-06-01,GS20,10.57,20y,20-Year Treasury Rate
1985-07-01,GS20,10.68,20y,20-Year Treasury Rate
1985-08-01,GS20,10.73,20y,20-Year Treasury Rate
1985-09-01,GS20,10.8,20y,20-Year Treasury Rate
1985-10-01,GS20,10.67,20y,20-Year Treasury Rate
1985-11-01,GS20,10.24,20y,20-Year Treasury Rate
1985-12-01,GS20,9.75,20y,20-Year Treasury Rate
1986-01-01,GS20,9.59,20y,20-Year Treasury Rate
1986-02-01,GS20,9.08,20y,20-Year Treasury Rate
1986-03-01,GS20,8.09,20y,20-Year Treasury Rate
1986-04-01,GS20,7.5,20y,20-Year Treasury Rate
1986-05-01,GS20,7.81,20y,20-Year Treasury Rate
1986-06-01,GS20,7.69,20y,20-Year Treasury Rate
1986-07-01,GS20,7.29,20y,20-Year Treasury Rate
1986-08-01,GS20,7.28,20y,20-Year Treasury Rate
1986-09-01,GS20,7.56,20y,20-Year Treasury Rate
1986-10-01,GS20,7.61,20y,20-Year Treasury Rate
1986-11-01,GS20,7.42,20y,20-Year Treasury Rate
1986-12-01,GS20,7.28,20y,20-Year Treasury Rate
1987-01-01,GS20,7.24,20y,20-Year Treasury Rate
1987-02-01,GS20,7.4,20y,20-Year Treasury Rate
1987-03-01,GS20,7.4,20y,20-Year Treasury Rate
1987-04-01,GS20,8.14,20y,20-Year Treasury Rate
1987-05-01,GS20,8.7,20y,20-Year Treasury Rate
1987-06-01,GS20,8.49,20y,20-Year Treasury Rate
1987-07-01,GS20,8.54,20y,20-Year Treasury Rate
1987-08-01,GS20,8.87,20y,20-Year Treasury Rate
1987-09-01,GS20,9.51,20y,20-Year Treasury Rate
1987-10-01,GS20,9.57,20y,20-Year Treasury Rate
1987-11-01,GS20,8.91,20y,20-Year Treasury Rate
1987-12-01,GS20,9.06,20y,20-Year Treasury Rate
1988-01-01,GS20,8.76,20y,20-Year Treasury Rate
1988-02-01,GS20,8.32,20y,20-Year Treasury Rate
1988-03-01,GS20,8.5,20y,20-Year Treasury Rate
1988-04-01,GS20,8.84,20y,20-Year Treasury Rate
1988-05-01,GS20,9.16,20y,20-Year Treasury Rate
1988-06-01,GS20,8.96,20y,20-Year Treasury Rate
1988-07-01,GS20,9.1,20y,20-Year Treasury Rate
1988-08-01,GS20,9.29,20y,20-Year Treasury Rate
1988-09-01,GS20,9.02,20y,20-Year Treasury Rate
1988-10-01,GS20,8.85,20y,20-Year Treasury Rate
1988-11-01,GS20,8.99,20y,20-Year Treasury Rate
1988-12-01,GS20,9.06,20y,20-Year Treasury Rate
1989-01-01,GS20,9.02,20y,20-Year Treasury Rate
1989-02-01,GS20,9.09,20y,20-Year Treasury Rate
1989-03-01,GS20,9.26,20y,20-Year Treasury Rate
1989-04-01,GS20,9.1,20y,20-Year Treasury Rate
1989-05-01,GS20,8.85,20y,20-Year Treasury Rate
1989-06-01,GS20,8.27,20y,20-Year Treasury Rate
1989-07-01,GS20,8.05,20y,20-Year Treasury Rate
1989-08-01,GS20,8.12,20y,20-Year Treasury Rate
1989-09-01,GS20,8.18,20y,20-Year Treasury Rate
1989-10-01,GS20,8,20y,20-Year Treasury Rate
1989-11-01,GS20,7.89,20y,20-Year Treasury Rate
1989-12-01,GS20,7.87,20y,20-Year Treasury Rate
1990-01-01,GS20,8.24,20y,20-Year Treasury Rate
1990-02-01,GS20,8.49,20y,20-Year Treasury Rate
1990-03-01,GS20,8.58,20y,20-Year Treasury Rate
1990-04-01,GS20,8.77,20y,20-Year Treasury Rate
1990-05-01,GS20,8.75,20y,20-Year Treasury Rate
1990-06-01,GS20,8.47,20y,20-Year Treasury Rate
1990-07-01,GS20,8.49,20y,20-Year Treasury Rate
1990-08-01,GS20,8.81,20y,20-Year Treasury Rate
1990-09-01,GS20,8.96,20y,20-Year Treasury Rate
1990-10-01,GS20,8.79,20y,20-Year Treasury Rate
1990-11-01,GS20,8.47,20y,20-Year Treasury Rate
1990-12-01,GS20,8.16,20y,20-Year Treasury Rate
1991-01-01,GS20,8.18,20y,20-Year Treasury Rate
1991-02-01,GS20,7.95,20y,20-Year Treasury Rate
1991-03-01,GS20,8.2,20y,20-Year Treasury Rate
1991-04-01,GS20,8.13,20y,20-Year Treasury Rate
1991-05-01,GS20,8.17,20y,20-Year Treasury Rate
1991-06-01,GS20,8.38,20y,20-Year Treasury Rate
1991-07-01,GS20,8.37,20y,20-Year Treasury Rate
1991-08-01,GS20,8.02,20y,20-Year Treasury Rate
1991-09-01,GS20,7.8,20y,20-Year Treasury Rate
1991-10-01,GS20,7.73,20y,20-Year Treasury Rate
1991-11-01,GS20,7.67,20y,20-Year Treasury Rate
1991-12-01,GS20,7.4,20y,20-Year Treasury Rate
1992-01-01,GS20,7.31,20y,20-Year Treasury Rate
1992-02-01,GS20,7.6,20y,20-Year Treasury Rate
1992-03-01,GS20,7.76,20y,20-Year Treasury Rate
1992-04-01,GS20,7.72,20y,20-Year Treasury Rate
1992-05-01,GS20,7.65,20y,20-Year Treasury Rate
1992-06-01,GS20,7.55,20y,20-Year Treasury Rate
1992-07-01,GS20,7.22,20y,20-Year Treasury Rate
1992-08-01,GS20,6.99,20y,20-Year Treasury Rate
1992-09-01,GS20,6.88,20y,20-Year Treasury Rate
1992-10-01,GS20,7.06,20y,20-Year Treasury Rate
1992-11-01,GS20,7.24,20y,20-Year Treasury Rate
1992-12-01,GS20,7.11,20y,20-Year Treasury Rate
1993-01-01,GS20,6.97,20y,20-Year Treasury Rate
1993-02-01,GS20,6.68,20y,20-Year Treasury Rate
1993-03-01,GS20,6.4,20y,20-Year Treasury Rate
1993-04-01,GS20,6.41,20y,20-Year Treasury Rate
1993-05-01,GS20,6.48,20y,20-Year Treasury Rate
1993-06-01,GS20,6.39,20y,20-Year Treasury Rate
1993-07-01,GS20,6.22,20y,20-Year Treasury Rate
1993-08-01,GS20,6,20y,20-Year Treasury Rate
1993-09-01,GS20,5.68,20y,20-Year Treasury Rate
1993-10-01,GS20,6.07,20y,20-Year Treasury Rate
1993-11-01,GS20,6.38,20y,20-Year Treasury Rate
1993-12-01,GS20,6.4,20y,20-Year Treasury Rate
1994-01-01,GS20,6.39,20y,20-Year Treasury Rate
1994-02-01,GS20,6.57,20y,20-Year Treasury Rate
1994-03-01,GS20,7,20y,20-Year Treasury Rate
1994-04-01,GS20,7.4,20y,20-Year Treasury Rate
1994-05-01,GS20,7.54,20y,20-Year Treasury Rate
1994-06-01,GS20,7.51,20y,20-Year Treasury Rate
1994-07-01,GS20,7.67,20y,20-Year Treasury Rate
1994-08-01,GS20,7.62,20y,20-Year Treasury Rate
1994-09-01,GS20,7.87,20y,20-Year Treasury Rate
1994-10-01,GS20,8.08,20y,20-Year Treasury Rate
1994-11-01,GS20,8.2,20y,20-Year Treasury Rate
1994-12-01,GS20,7.99,20y,20-Year Treasury Rate
1995-01-01,GS20,7.97,20y,20-Year Treasury Rate
1995-02-01,GS20,7.73,20y,20-Year Treasury Rate
1995-03-01,GS20,7.57,20y,20-Year Treasury Rate
1995-04-01,GS20,7.45,20y,20-Year Treasury Rate
1995-05-01,GS20,7.01,20y,20-Year Treasury Rate
1995-06-01,GS20,6.59,20y,20-Year Treasury Rate
1995-07-01,GS20,6.74,20y,20-Year Treasury Rate
1995-08-01,GS20,6.92,20y,20-Year Treasury Rate
1995-09-01,GS20,6.65,20y,20-Year Treasury Rate
1995-10-01,GS20,6.45,20y,20-Year Treasury Rate
1995-11-01,GS20,6.33,20y,20-Year Treasury Rate
1995-12-01,GS20,6.12,20y,20-Year Treasury Rate
1996-01-01,GS20,6.11,20y,20-Year Treasury Rate
1996-02-01,GS20,6.3,20y,20-Year Treasury Rate
1996-03-01,GS20,6.74,20y,20-Year Treasury Rate
1996-04-01,GS20,6.98,20y,20-Year Treasury Rate
1996-05-01,GS20,7.11,20y,20-Year Treasury Rate
1996-06-01,GS20,7.22,20y,20-Year Treasury Rate
1996-07-01,GS20,7.14,20y,20-Year Treasury Rate
1996-08-01,GS20,6.97,20y,20-Year Treasury Rate
1996-09-01,GS20,7.17,20y,20-Year Treasury Rate
1996-10-01,GS20,6.9,20y,20-Year Treasury Rate
1996-11-01,GS20,6.58,20y,20-Year Treasury Rate
1996-12-01,GS20,6.65,20y,20-Year Treasury Rate
1997-01-01,GS20,6.91,20y,20-Year Treasury Rate
1997-02-01,GS20,6.77,20y,20-Year Treasury Rate
1997-03-01,GS20,7.05,20y,20-Year Treasury Rate
1997-04-01,GS20,7.2,20y,20-Year Treasury Rate
1997-05-01,GS20,7.02,20y,20-Year Treasury Rate
1997-06-01,GS20,6.84,20y,20-Year Treasury Rate
1997-07-01,GS20,6.56,20y,20-Year Treasury Rate
1997-08-01,GS20,6.65,20y,20-Year Treasury Rate
1997-09-01,GS20,6.56,20y,20-Year Treasury Rate
1997-10-01,GS20,6.38,20y,20-Year Treasury Rate
1997-11-01,GS20,6.2,20y,20-Year Treasury Rate
1997-12-01,GS20,6.07,20y,20-Year Treasury Rate
1998-01-01,GS20,5.88,20y,20-Year Treasury Rate
1998-02-01,GS20,5.96,20y,20-Year Treasury Rate
1998-03-01,GS20,6.01,20y,20-Year Treasury Rate
1998-04-01,GS20,6,20y,20-Year Treasury Rate
1998-05-01,GS20,6.01,20y,20-Year Treasury Rate
1998-06-01,GS20,5.8,20y,20-Year Treasury Rate
1998-07-01,GS20,5.78,20y,20-Year Treasury Rate
1998-08-01,GS20,5.66,20y,20-Year Treasury Rate
1998-09-01,GS20,5.38,20y,20-Year Treasury Rate
1998-10-01,GS20,5.3,20y,20-Year Treasury Rate
1998-11-01,GS20,5.48,20y,20-Year Treasury Rate
1998-12-01,GS20,5.36,20y,20-Year Treasury Rate
1999-01-01,GS20,5.45,20y,20-Year Treasury Rate
1999-02-01,GS20,5.66,20y,20-Year Treasury Rate
1999-03-01,GS20,5.87,20y,20-Year Treasury Rate
1999-04-01,GS20,5.82,20y,20-Year Treasury Rate
1999-05-01,GS20,6.08,20y,20-Year Treasury Rate
1999-06-01,GS20,6.36,20y,20-Year Treasury Rate
1999-07-01,GS20,6.28,20y,20-Year Treasury Rate
1999-08-01,GS20,6.43,20y,20-Year Treasury Rate
1999-09-01,GS20,6.5,20y,20-Year Treasury Rate
1999-10-01,GS20,6.66,20y,20-Year Treasury Rate
1999-11-01,GS20,6.48,20y,20-Year Treasury Rate
1999-12-01,GS20,6.69,20y,20-Year Treasury Rate
2000-01-01,GS20,6.86,20y,20-Year Treasury Rate
2000-02-01,GS20,6.54,20y,20-Year Treasury Rate
2000-03-01,GS20,6.38,20y,20-Year Treasury Rate
2000-04-01,GS20,6.18,20y,20-Year Treasury Rate
2000-05-01,GS20,6.55,20y,20-Year Treasury Rate
2000-06-01,GS20,6.28,20y,20-Year Treasury Rate
2000-07-01,GS20,6.2,20y,20-Year Treasury Rate
2000-08-01,GS20,6.02,20y,20-Year Treasury Rate
2000-09-01,GS20,6.09,20y,20-Year Treasury Rate
2000-10-01,GS20,6.04,20y,20-Year Treasury Rate
2000-11-01,GS20,5.98,20y,20-Year Treasury Rate
2000-12-01,GS20,5.64,20y,20-Year Treasury Rate
2001-01-01,GS20,5.65,20y,20-Year Treasury Rate
2001-02-01,GS20,5.62,20y,20-Year Treasury Rate
2001-03-01,GS20,5.49,20y,20-Year Treasury Rate
2001-04-01,GS20,5.78,20y,20-Year Treasury Rate
2001-05-01,GS20,5.92,20y,20-Year Treasury Rate
2001-06-01,GS20,5.82,20y,20-Year Treasury Rate
2001-07-01,GS20,5.75,20y,20-Year Treasury Rate
2001-08-01,GS20,5.58,20y,20-Year Treasury Rate
2001-09-01,GS20,5.53,20y,20-Year Treasury Rate
2001-10-01,GS20,5.34,20y,20-Year Treasury Rate
2001-11-01,GS20,5.33,20y,20-Year Treasury Rate
2001-12-01,GS20,5.76,20y,20-Year Treasury Rate
2002-01-01,GS20,5.69,20y,20-Year Treasury Rate
2002-02-01,GS20,5.61,20y,20-Year Treasury Rate
2002-03-01,GS20,5.93,20y,20-Year Treasury Rate
2002-04-01,GS20,5.85,20y,20-Year Treasury Rate
2002-05-01,GS20,5.81,20y,20-Year Treasury Rate
2002-06-01,GS20,5.65,20y,20-Year Treasury Rate
2002-07-01,GS20,5.51,20y,20-Year Treasury Rate
2002-08-01,GS20,5.19,20y,20-Year Treasury Rate
2002-09-01,GS20,4.87,20y,20-Year Treasury Rate
2002-10-01,GS20,5,20y,20-Year Treasury Rate
2002-11-01,GS20,5.04,20y,20-Year Treasury Rate
2002-12-01,GS20,5.01,20y,20-Year Treasury Rate
2003-01-01,GS20,5.02,20y,20-Year Treasury Rate
2003-02-01,GS20,4.87,20y,20-Year Treasury Rate
2003-03-01,GS20,4.82,20y,20-Year Treasury Rate
2003-04-01,GS20,4.91,20y,20-Year Treasury Rate
2003-05-01,GS20,4.52,20y,20-Year Treasury Rate
2003-06-01,GS20,4.34,20y,20-Year Treasury Rate
2003-07-01,GS20,4.92,20y,20-Year Treasury Rate
2003-08-01,GS20,5.39,20y,20-Year Treasury Rate
2003-09-01,GS20,5.21,20y,20-Year Treasury Rate
2003-10-01,GS20,5.21,20y,20-Year Treasury Rate
2003-11-01,GS20,5.17,20y,20-Year Treasury Rate
2003-12-01,GS20,5.11,20y,20-Year Treasury Rate
2004-01-01,GS20,5.01,20y,20-Year Treasury Rate
2004-02-01,GS20,4.94,20y,20-Year Treasury Rate
2004-03-01,GS20,4.72,20y,20-Year Treasury Rate
2004-04-01,GS20,5.16,20y,20-Year Treasury Rate
2004-05-01,GS20,5.46,20y,20-Year Treasury Rate
2004-06-01,GS20,5.45,20y,20-Year Treasury Rate
2004-07-01,GS20,5.24,20y,20-Year Treasury Rate
2004-08-01,GS20,5.07,20y,20-Year Treasury Rate
2004-09-01,GS20,4.89,20y,20-Year Treasury Rate
2004-10-01,GS20,4.85,20y,20-Year Treasury Rate
2004-11-01,GS20,4.89,20y,20-Year Treasury Rate
2004-12-01,GS20,4.88,20y,20-Year Treasury Rate
2005-01-01,GS20,4.77,20y,20-Year Treasury Rate
2005-02-01,GS20,4.61,20y,20-Year Treasury Rate
2005-03-01,GS20,4.89,20y,20-Year Treasury Rate
2005-04-01,GS20,4.75,20y,20-Year Treasury Rate
2005-05-01,GS20,4.56,20y,20-Year Treasury Rate
2005-06-01,GS20,4.35,20y,20-Year Treasury Rate
2005-07-01,GS20,4.48,20y,20-Year Treasury Rate
2005-08-01,GS20,4.53,20y,20-Year Treasury Rate
2005-09-01,GS20,4.51,20y,20-Year Treasury Rate
2005-10-01,GS20,4.74,20y,20-Year Treasury Rate
2005-11-01,GS20,4.83,20y,20-Year Treasury Rate
2005-12-01,GS20,4.73,20y,20-Year Treasury Rate
2006-01-01,GS20,4.65,20y,20-Year Treasury Rate
2006-02-01,GS20,4.73,20y,20-Year Treasury Rate
2006-03-01,GS20,4.91,20y,20-Year Treasury Rate
2006-04-01,GS20,5.22,20y,20-Year Treasury Rate
2006-05-01,GS20,5.35,20y,20-Year Treasury Rate
2006-06-01,GS20,5.29,20y,20-Year Treasury Rate
2006-07-01,GS20,5.25,20y,20-Year Treasury Rate
2006-08-01,GS20,5.08,20y,20-Year Treasury Rate
2006-09-01,GS20,4.93,20y,20-Year Treasury Rate
2006-10-01,GS20,4.94,20y,20-Year Treasury Rate
2006-11-01,GS20,4.78,20y,20-Year Treasury Rate
2006-12-01,GS20,4.78,20y,20-Year Treasury Rate
2007-01-01,GS20,4.95,20y,20-Year Treasury Rate
2007-02-01,GS20,4.93,20y,20-Year Treasury Rate
2007-03-01,GS20,4.81,20y,20-Year Treasury Rate
2007-04-01,GS20,4.95,20y,20-Year Treasury Rate
2007-05-01,GS20,4.98,20y,20-Year Treasury Rate
2007-06-01,GS20,5.29,20y,20-Year Treasury Rate
2007-07-01,GS20,5.19,20y,20-Year Treasury Rate
2007-08-01,GS20,5,20y,20-Year Treasury Rate
2007-09-01,GS20,4.84,20y,20-Year Treasury Rate
2007-10-01,GS20,4.83,20y,20-Year Treasury Rate
2007-11-01,GS20,4.56,20y,20-Year Treasury Rate
2007-12-01,GS20,4.57,20y,20-Year Treasury Rate
2008-01-01,GS20,4.35,20y,20-Year Treasury Rate
2008-02-01,GS20,4.49,20y,20-Year Treasury Rate
2008-03-01,GS20,4.36,20y,20-Year Treasury Rate
2008-04-01,GS20,4.44,20y,20-Year Treasury Rate
2008-05-01,GS20,4.6,20y,20-Year Treasury Rate
2008-06-01,GS20,4.74,20y,20-Year Treasury Rate
2008-07-01,GS20,4.62,20y,20-Year Treasury Rate
2008-08-01,GS20,4.53,20y,20-Year Treasury Rate
2008-09-01,GS20,4.32,20y,20-Year Treasury Rate
2008-10-01,GS20,4.45,20y,20-Year Treasury Rate
2008-11-01,GS20,4.27,20y,20-Year Treasury Rate
2008-12-01,GS20,3.18,20y,20-Year Treasury Rate
2009-01-01,GS20,3.46,20y,20-Year Treasury Rate
2009-02-01,GS20,3.83,20y,20-Year Treasury Rate
2009-03-01,GS20,3.78,20y,20-Year Treasury Rate
2009-04-01,GS20,3.84,20y,20-Year Treasury Rate
2009-05-01,GS20,4.22,20y,20-Year Treasury Rate
2009-06-01,GS20,4.51,20y,20-Year Treasury Rate
2009-07-01,GS20,4.38,20y,20-Year Treasury Rate
2009-08-01,GS20,4.33,20y,20-Year Treasury Rate
2009-09-01,GS20,4.14,20y,20-Year Treasury Rate
2009-10-01,GS20,4.16,20y,20-Year Treasury Rate
2009-11-01,GS20,4.24,20y,20-Year Treasury Rate
2009-12-01,GS20,4.4,20y,20-Year Treasury Rate
2010-01-01,GS20,4.5,20y,20-Year Treasury Rate
2010-02-01,GS20,4.48,20y,20-Year Treasury Rate
2010-03-01,GS20,4.49,20y,20-Year Treasury Rate
2010-04-01,GS20,4.53,20y,20-Year Treasury Rate
2010-05-01,GS20,4.11,20y,20-Year Treasury Rate
2010-06-01,GS20,3.95,20y,20-Year Treasury Rate
2010-07-01,GS20,3.8,20y,20-Year Treasury Rate
2010-08-01,GS20,3.52,20y,20-Year Treasury Rate
2010-09-01,GS20,3.47,20y,20-Year Treasury Rate
2010-10-01,GS20,3.52,20y,20-Year Treasury Rate
2010-11-01,GS20,3.82,20y,20-Year Treasury Rate
2010-12-01,GS20,4.17,20y,20-Year Treasury Rate
2011-01-01,GS20,4.28,20y,20-Year Treasury Rate
2011-02-01,GS20,4.42,20y,20-Year Treasury Rate
2011-03-01,GS20,4.27,20y,20-Year Treasury Rate
2011-04-01,GS20,4.28,20y,20-Year Treasury Rate
2011-05-01,GS20,4.01,20y,20-Year Treasury Rate
2011-06-01,GS20,3.91,20y,20-Year Treasury Rate
2011-07-01,GS20,3.95,20y,20-Year Treasury Rate
2011-08-01,GS20,3.24,20y,20-Year Treasury Rate
2011-09-01,GS20,2.83,20y,20-Year Treasury Rate
2011-10-01,GS20,2.87,20y,20-Year Treasury Rate
2011-11-01,GS20,2.72,20y,20-Year Treasury Rate
2011-12-01,GS20,2.67,20y,20-Year Treasury Rate
2012-01-01,GS20,2.7,20y,20-Year Treasury Rate
2012-02-01,GS20,2.75,20y,20-Year Treasury Rate
2012-03-01,GS20,2.94,20y,20-Year Treasury Rate
2012-04-01,GS20,2.82,20y,20-Year Treasury Rate
2012-05-01,GS20,2.53,20y,20-Year Treasury Rate
2012-06-01,GS20,2.31,20y,20-Year Treasury Rate
2012-07-01,GS20,2.22,20y,20-Year Treasury Rate
2012-08-01,GS20,2.4,20y,20-Year Treasury Rate
2012-09-01,GS20,2.49,20y,20-Year Treasury Rate
2012-10-01,GS20,2.51,20y,20-Year Treasury Rate
2012-11-01,GS20,2.39,20y,20-Year Treasury Rate
2012-12-01,GS20,2.47,20y,20-Year Treasury Rate
2013-01-01,GS20,2.68,20y,20-Year Treasury Rate
2013-02-01,GS20,2.78,20y,20-Year Treasury Rate
2013-03-01,GS20,2.78,20y,20-Year Treasury Rate
2013-04-01,GS20,2.55,20y,20-Year Treasury Rate
2013-05-01,GS20,2.73,20y,20-Year Treasury Rate
2013-06-01,GS20,3.07,20y,20-Year Treasury Rate
2013-07-01,GS20,3.31,20y,20-Year Treasury Rate
2013-08-01,GS20,3.49,20y,20-Year Treasury Rate
2013-09-01,GS20,3.53,20y,20-Year Treasury Rate
2013-10-01,GS20,3.38,20y,20-Year Treasury Rate
2013-11-01,GS20,3.5,20y,20-Year Treasury Rate
2013-12-01,GS20,3.63,20y,20-Year Treasury Rate
2014-01-01,GS20,3.52,20y,20-Year Treasury Rate
2014-02-01,GS20,3.38,20y,20-Year Treasury Rate
2014-03-01,GS20,3.35,20y,20-Year Treasury Rate
2014-04-01,GS20,3.27,20y,20-Year Treasury Rate
2014-05-01,GS20,3.12,20y,20-Year Treasury Rate
2014-06-01,GS20,3.15,20y,20-Year Treasury Rate
2014-07-01,GS20,3.07,20y,20-Year Treasury Rate
2014-08-01,GS20,2.94,20y,20-Year Treasury Rate
2014-09-01,GS20,3.01,20y,20-Year Treasury Rate
2014-10-01,GS20,2.77,20y,20-Year Treasury Rate
2014-11-01,GS20,2.76,20y,20-Year Treasury Rate
2014-12-01,GS20,2.55,20y,20-Year Treasury Rate
2015-01-01,GS20,2.2,20y,20-Year Treasury Rate
2015-02-01,GS20,2.34,20y,20-Year Treasury Rate
2015-03-01,GS20,2.41,20y,20-Year Treasury Rate
2015-04-01,GS20,2.33,20y,20-Year Treasury Rate
2015-05-01,GS20,2.69,20y,20-Year Treasury Rate
2015-06-01,GS20,2.85,20y,20-Year Treasury Rate
2015-07-01,GS20,2.77,20y,20-Year Treasury Rate
